Filename,Start Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species eBird Code
NES_001_S01_20190914_043000.flac,902.9,905.9,0,2676,compot1
NES_001_S01_20190914_043000.flac,937.7,941.3,0,2676,compot1
NES_001_S01_20190914_043000.flac,1013.6,1016.3,0,2957,compot1
NES_001_S01_20190914_043000.flac,1075.2,1078.8,0,2535,compot1
NES_001_S01_20190914_043000.flac,1102.7,1106.2,0,2676,compot1
NES_001_S01_20190914_043000.flac,1136.4,1139.3,0,2676,compot1
NES_001_S01_20190914_043000.flac,1177.0,1180.5,0,2535,compot1
NES_001_S01_20190914_043000.flac,1300.1,1302.6,0,2816,compot1
NES_001_S01_20190914_043000.flac,1587.4,1587.8,0,5633,compot1
NES_001_S01_20190914_043000.flac,1980.9,1981.3,7183,10000,????
NES_001_S01_20190914_043000.flac,1991.8,1992.3,7042,10845,????
NES_001_S01_20190914_043000.flac,1993.7,1994.1,7323,9718,????
NES_001_S01_20190914_043000.flac,1996.3,1996.8,7042,10281,????
NES_001_S01_20190914_043000.flac,2539.1,2539.4,7464,9859,????
NES_001_S01_20190914_043000.flac,2839.0,2839.2,7746,10000,????
NES_001_S01_20190914_043000.flac,2853.1,2853.4,7464,10140,????
NES_001_S01_20190914_043000.flac,3164.8,3165.4,0,9859,????
NES_002_S01_20190914_043000.flac,3035.5,3038.0,533,4400,yebori1
NES_002_S01_20190914_043000.flac,3130.4,3136.7,800,3733,yebori1
NES_002_S01_20190914_043000.flac,3152.9,3162.3,666,3866,yebori1
NES_002_S01_20190914_043000.flac,3167.1,3181.6,400,4266,yebori1
NES_002_S01_20190914_043000.flac,3188.6,3194.9,266,3866,yebori1
NES_002_S01_20190914_043000.flac,3207.7,3222.7,533,3866,yebori1
NES_002_S01_20190914_043000.flac,3224.4,3229.2,533,3733,yebori1
NES_002_S01_20190914_043000.flac,3236.7,3248.5,400,4133,yebori1
NES_002_S01_20190914_043000.flac,3254.9,3263.4,800,4133,yebori1
NES_002_S01_20190914_043000.flac,3276.5,3278.4,4800,9333,banana
NES_002_S01_20190914_043000.flac,3277.6,3286.4,800,4266,yebori1
NES_002_S01_20190914_043000.flac,3297.2,3324.5,800,4133,yebori1
NES_002_S01_20190914_043000.flac,3332.1,3351.0,857,4285,yebori1
NES_002_S01_20190914_043000.flac,3369.1,3372.2,285,4857,yebori1
NES_002_S01_20190914_043000.flac,3384.0,3395.6,285,4000,yebori1
NES_002_S01_20190914_043000.flac,3405.7,3415.7,714,4142,yebori1
NES_002_S01_20190914_043000.flac,3420.2,3423.5,571,4285,yebori1
NES_002_S01_20190914_043000.flac,3427.0,3445.7,714,4000,yebori1
NES_002_S01_20190914_043000.flac,3452.8,3465.1,428,4285,yebori1
NES_002_S01_20190914_043000.flac,3473.8,3479.6,285,4142,yebori1
NES_002_S01_20190914_043000.flac,3506.5,3510.7,428,3428,yebori1
NES_002_S01_20190914_043000.flac,3514.5,3518.4,571,4000,yebori1
NES_002_S01_20190914_043000.flac,3522.2,3539.0,714,4000,yebori1
NES_002_S01_20190914_043000.flac,3543.2,3549.1,714,3857,yebori1
NES_002_S01_20190914_043000.flac,3554.5,3569.8,571,4285,yebori1
NES_002_S01_20190914_043000.flac,3571.2,3586.3,0,4000,yebori1
NES_002_S01_20190914_043000.flac,3588.0,3590.4,142,3285,yebori1
NES_002_S01_20190914_043000.flac,3597.2,3600.0,428,3000,yebori1
NES_003_S01_20190914_053000.flac,7.9,10.9,2941,7352,trokin
NES_003_S01_20190914_053000.flac,17.8,40.2,980,3235,yebori1
NES_003_S01_20190914_053000.flac,51.4,60.0,686,3627,yebori1
NES_003_S01_20190914_053000.flac,33.6,34.9,3529,6470,trokin
NES_003_S01_20190914_053000.flac,40.0,41.0,3529,6666,trokin
NES_003_S01_20190914_053000.flac,27.4,28.4,3529,5784,trokin
NES_003_S01_20190914_053000.flac,60.8,66.3,3235,6372,trokin
NES_003_S01_20190914_053000.flac,72.2,73.1,3823,6960,trokin
NES_003_S01_20190914_053000.flac,69.8,86.7,686,3431,yebori1
NES_003_S01_20190914_053000.flac,99.5,112.7,686,3529,yebori1
NES_003_S01_20190914_053000.flac,81.5,82.4,3627,6078,trokin
NES_003_S01_20190914_053000.flac,115.8,116.8,3725,6470,trokin
NES_003_S01_20190914_053000.flac,137.6,145.2,882,3333,yebori1
NES_003_S01_20190914_053000.flac,156.7,165.8,980,3725,yebori1
NES_003_S01_20190914_053000.flac,129.5,133.2,3529,6568,trokin
NES_003_S01_20190914_053000.flac,121.7,122.6,3627,6568,trokin
NES_003_S01_20190914_053000.flac,168.3,169.3,2451,7156,obnthr1
NES_003_S01_20190914_053000.flac,173.1,174.4,1764,7352,obnthr1
NES_003_S01_20190914_053000.flac,176.0,176.9,3823,7058,trokin
NES_003_S01_20190914_053000.flac,179.2,180.1,2451,7745,obnthr1
NES_003_S01_20190914_053000.flac,184.4,185.5,1764,7647,obnthr1
NES_003_S01_20190914_053000.flac,176.2,179.6,1078,3333,yebori1
NES_003_S01_20190914_053000.flac,185.1,205.1,980,3725,yebori1
NES_003_S01_20190914_053000.flac,195.0,196.2,2549,7941,obnthr1
NES_003_S01_20190914_053000.flac,199.9,201.0,1960,7941,obnthr1
NES_003_S01_20190914_053000.flac,193.2,194.1,3823,6372,trokin
NES_003_S01_20190914_053000.flac,202.8,203.8,3431,6274,trokin
NES_003_S01_20190914_053000.flac,190.2,191.3,2451,7254,obnthr1
NES_003_S01_20190914_053000.flac,207.4,208.6,2254,7549,obnthr1
NES_003_S01_20190914_053000.flac,213.9,215.0,1960,7451,obnthr1
NES_003_S01_20190914_053000.flac,219.3,220.5,2254,7352,obnthr1
NES_003_S01_20190914_053000.flac,225.6,226.7,1960,7352,obnthr1
NES_003_S01_20190914_053000.flac,231.3,232.6,2156,7647,obnthr1
NES_003_S01_20190914_053000.flac,242.9,244.1,1764,7941,obnthr1
NES_003_S01_20190914_053000.flac,236.5,237.8,2254,7647,obnthr1
NES_003_S01_20190914_053000.flac,250.8,251.9,1764,7156,obnthr1
NES_003_S01_20190914_053000.flac,257.8,258.9,1862,7254,obnthr1
NES_003_S01_20190914_053000.flac,215.5,230.7,882,3529,yebori1
NES_003_S01_20190914_053000.flac,247.4,260.9,833,3872,yebori1
NES_003_S01_20190914_053000.flac,209.0,210.1,3235,6372,trokin
NES_003_S01_20190914_053000.flac,215.6,216.6,3137,6372,trokin
NES_003_S01_20190914_053000.flac,229.0,229.9,3725,6960,trokin
NES_003_S01_20190914_053000.flac,232.7,233.8,3627,7058,trokin
NES_003_S01_20190914_053000.flac,241.3,242.3,3333,6960,trokin
NES_003_S01_20190914_053000.flac,259.8,260.8,3039,7058,trokin
NES_003_S01_20190914_053000.flac,270.5,271.6,1764,7156,obnthr1
NES_003_S01_20190914_053000.flac,287.5,309.6,686,3725,yebori1
NES_003_S01_20190914_053000.flac,263.7,268.3,294,1519,trsowl
NES_003_S01_20190914_053000.flac,285.5,286.9,2156,7745,obnthr1
NES_003_S01_20190914_053000.flac,314.5,315.6,3333,6176,trokin
NES_003_S01_20190914_053000.flac,322.7,364.1,980,4019,yebori1
NES_003_S01_20190914_053000.flac,376.7,378.9,882,3627,yebori1
NES_003_S01_20190914_053000.flac,381.4,397.7,882,3725,yebori1
NES_003_S01_20190914_053000.flac,407.9,424.4,686,3627,yebori1
NES_003_S01_20190914_053000.flac,452.2,453.4,1176,8627,obnthr1
NES_003_S01_20190914_053000.flac,481.1,482.3,1568,7843,obnthr1
NES_003_S01_20190914_053000.flac,465.9,466.7,4117,6568,trokin
NES_003_S01_20190914_053000.flac,470.1,471.3,2058,7549,obnthr1
NES_003_S01_20190914_053000.flac,468.2,497.3,242,623,higmot1
NES_003_S01_20190914_053000.flac,508.3,510.9,3627,6764,trokin
NES_003_S01_20190914_053000.flac,500.1,539.3,294,762,higmot1
NES_003_S01_20190914_053000.flac,573.7,575.2,1568,8333,obnthr1
NES_003_S01_20190914_053000.flac,581.1,582.6,1666,7647,obnthr1
NES_003_S01_20190914_053000.flac,587.7,598.5,1666,7941,obnthr1
NES_003_S01_20190914_053000.flac,607.4,613.2,1470,7745,obnthr1
NES_003_S01_20190914_053000.flac,616.6,628.1,2058,8039,obnthr1
NES_003_S01_20190914_053000.flac,635.2,636.5,1470,7843,obnthr1
NES_003_S01_20190914_053000.flac,640.6,642.1,1372,7549,obnthr1
NES_003_S01_20190914_053000.flac,629.7,634.5,1274,3921,yebori1
NES_003_S01_20190914_053000.flac,624.9,625.2,392,1225,????
NES_003_S01_20190914_053000.flac,667.2,689.0,245,735,higmot1
NES_003_S01_20190914_053000.flac,693.5,702.7,245,833,higmot1
NES_003_S01_20190914_053000.flac,711.2,711.6,196,686,higmot1
NES_003_S01_20190914_053000.flac,814.7,816.3,1372,6666,rucspa1
NES_003_S01_20190914_053000.flac,825.9,826.6,171,808,whtdov
NES_003_S01_20190914_053000.flac,833.2,833.9,245,735,whtdov
NES_003_S01_20190914_053000.flac,840.6,841.3,147,833,whtdov
NES_003_S01_20190914_053000.flac,850.2,850.8,147,735,whtdov
NES_003_S01_20190914_053000.flac,843.0,844.5,762,6100,roahaw
NES_003_S01_20190914_053000.flac,842.6,843.0,104,797,????
NES_003_S01_20190914_053000.flac,848.4,848.8,138,797,????
NES_003_S01_20190914_053000.flac,819.3,820.6,1941,5892,rucspa1
NES_003_S01_20190914_053000.flac,826.2,830.2,970,4714,strsal1
NES_003_S01_20190914_053000.flac,835.9,839.2,1109,4020,strsal1
NES_003_S01_20190914_053000.flac,851.8,910.7,34,762,????
NES_003_S01_20190914_053000.flac,860.6,861.3,242,623,whtdov
NES_003_S01_20190914_053000.flac,867.9,868.7,208,623,whtdov
NES_003_S01_20190914_053000.flac,876.2,876.9,208,623,whtdov
NES_003_S01_20190914_053000.flac,883.5,884.3,312,727,whtdov
NES_003_S01_20190914_053000.flac,890.9,891.7,173,658,whtdov
NES_003_S01_20190914_053000.flac,905.7,906.5,242,693,whtdov
NES_003_S01_20190914_053000.flac,879.0,880.3,980,6078,roahaw
NES_003_S01_20190914_053000.flac,889.4,890.7,882,7254,roahaw
NES_003_S01_20190914_053000.flac,896.7,906.9,3137,9607,scrtan1
NES_003_S01_20190914_053000.flac,899.6,900.8,490,5098,roahaw
NES_003_S01_20190914_053000.flac,909.6,923.7,3137,9607,scrtan1
NES_003_S01_20190914_053000.flac,916.4,917.7,588,5392,roahaw
NES_003_S01_20190914_053000.flac,928.1,929.5,392,6078,roahaw
NES_003_S01_20190914_053000.flac,946.3,947.7,686,7451,roahaw
NES_003_S01_20190914_053000.flac,963.1,964.4,686,6470,roahaw
NES_003_S01_20190914_053000.flac,912.9,1020.8,104,727,????
NES_003_S01_20190914_053000.flac,921.1,921.8,277,554,whtdov
NES_003_S01_20190914_053000.flac,928.3,929.1,242,623,whtdov
NES_003_S01_20190914_053000.flac,951.9,952.7,242,727,whtdov
NES_003_S01_20190914_053000.flac,960.6,961.3,277,623,whtdov
NES_003_S01_20190914_053000.flac,968.5,969.0,173,623,whtdov
NES_003_S01_20190914_053000.flac,986.4,987.2,277,554,whtdov
NES_003_S01_20190914_053000.flac,995.1,995.8,173,554,whtdov
NES_003_S01_20190914_053000.flac,1008.2,1008.8,138,554,whtdov
NES_003_S01_20190914_053000.flac,1025.4,1026.2,208,589,whtdov
NES_003_S01_20190914_053000.flac,989.4,990.6,882,5882,roahaw
NES_003_S01_20190914_053000.flac,1016.2,1017.4,784,7941,roahaw
NES_003_S01_20190914_053000.flac,1034.0,1034.7,196,686,whtdov
NES_003_S01_20190914_053000.flac,1042.3,1043.2,196,735,whtdov
NES_003_S01_20190914_053000.flac,1051.2,1051.9,196,686,whtdov
NES_003_S01_20190914_053000.flac,1059.4,1060.2,147,735,whtdov
NES_003_S01_20190914_053000.flac,1068.2,1069.0,294,686,whtdov
NES_003_S01_20190914_053000.flac,1077.5,1078.3,196,686,whtdov
NES_003_S01_20190914_053000.flac,1086.5,1087.1,147,686,whtdov
NES_003_S01_20190914_053000.flac,1027.4,1224.4,2156,6372,????
NES_003_S01_20190914_053000.flac,1096.2,1096.9,196,686,whtdov
NES_003_S01_20190914_053000.flac,1104.3,1105.0,245,637,whtdov
NES_003_S01_20190914_053000.flac,1112.9,1113.6,196,833,whtdov
NES_003_S01_20190914_053000.flac,1122.3,1123.0,147,637,whtdov
NES_003_S01_20190914_053000.flac,1236.5,1262.7,1764,5784,????
NES_003_S01_20190914_053000.flac,1255.1,1260.7,2156,8921,obnthr1
NES_003_S01_20190914_053000.flac,1264.5,1265.9,1274,10588,obnthr1
NES_003_S01_20190914_053000.flac,1269.3,1270.6,1568,9117,obnthr1
NES_003_S01_20190914_053000.flac,1274.5,1275.7,1764,9705,obnthr1
NES_003_S01_20190914_053000.flac,1279.7,1281.1,1470,8529,obnthr1
NES_003_S01_20190914_053000.flac,1287.1,1288.3,1862,9117,obnthr1
NES_003_S01_20190914_053000.flac,1291.7,1293.2,1862,9117,obnthr1
NES_003_S01_20190914_053000.flac,1278.1,1364.8,147,784,????
NES_003_S01_20190914_053000.flac,1311.9,1312.9,1862,7058,obnthr1
NES_003_S01_20190914_053000.flac,1339.6,1345.6,882,5882,azaspi1
NES_003_S01_20190914_053000.flac,1355.7,1357.1,1470,6764,rucspa1
NES_003_S01_20190914_053000.flac,1362.5,1364.0,1666,6764,rucspa1
NES_003_S01_20190914_053000.flac,1366.7,1463.3,343,882,????
NES_003_S01_20190914_053000.flac,1369.6,1371.5,1470,7352,rucspa1
NES_003_S01_20190914_053000.flac,1375.8,1377.6,1764,6470,rucspa1
NES_003_S01_20190914_053000.flac,1382.5,1383.6,1764,6470,rucspa1
NES_003_S01_20190914_053000.flac,1387.3,1388.7,1274,6568,rucspa1
NES_003_S01_20190914_053000.flac,1393.4,1394.8,1470,6470,rucspa1
NES_003_S01_20190914_053000.flac,1400.2,1401.6,1274,5980,rucspa1
NES_003_S01_20190914_053000.flac,1406.7,1408.1,1470,5784,rucspa1
NES_003_S01_20190914_053000.flac,1419.2,1420.7,1372,5784,rucspa1
NES_003_S01_20190914_053000.flac,1428.3,1429.6,1666,6568,rucspa1
NES_003_S01_20190914_053000.flac,1434.3,1435.7,1470,6470,rucspa1
NES_003_S01_20190914_053000.flac,1440.9,1442.3,1764,5882,rucspa1
NES_003_S01_20190914_053000.flac,1446.8,1448.2,1372,6372,rucspa1
NES_003_S01_20190914_053000.flac,1453.8,1455.1,1176,6078,rucspa1
NES_003_S01_20190914_053000.flac,1459.7,1461.2,1274,6764,rucspa1
NES_003_S01_20190914_053000.flac,1465.6,1573.9,3882,14835,ccbfin
NES_003_S01_20190914_053000.flac,1474.5,1475.0,277,1109,????
NES_003_S01_20190914_053000.flac,1482.9,1483.6,208,831,whtdov
NES_003_S01_20190914_053000.flac,1494.2,1495.1,138,693,whtdov
NES_003_S01_20190914_053000.flac,1501.0,1536.8,208,762,????
NES_003_S01_20190914_053000.flac,1538.9,1655.5,277,831,????
NES_003_S01_20190914_053000.flac,1575.5,1612.9,4714,14558,ccbfin
NES_003_S01_20190914_053000.flac,1614.5,1615.9,1663,5823,rucspa1
NES_003_S01_20190914_053000.flac,1620.9,1622.2,1525,5961,rucspa1
NES_003_S01_20190914_053000.flac,1624.9,1635.1,1386,6239,azaspi1
NES_003_S01_20190914_053000.flac,1649.0,1710.4,831,6516,azaspi1
NES_003_S01_20190914_053000.flac,1669.2,1681.5,1386,2911,yebori1
NES_003_S01_20190914_053000.flac,1657.0,1715.3,208,623,????
NES_003_S01_20190914_053000.flac,1719.3,1734.4,970,3882,yebori1
NES_003_S01_20190914_053000.flac,1723.8,1724.5,196,623,whtdov
NES_003_S01_20190914_053000.flac,1733.0,1733.7,196,735,whtdov
NES_003_S01_20190914_053000.flac,1743.8,1747.1,294,686,whtdov
NES_003_S01_20190914_053000.flac,1765.2,1766.0,196,686,whtdov
NES_003_S01_20190914_053000.flac,1775.9,1776.6,245,686,whtdov
NES_003_S01_20190914_053000.flac,1791.1,1791.8,196,588,whtdov
NES_003_S01_20190914_053000.flac,1800.2,1800.9,196,686,whtdov
NES_003_S01_20190914_053000.flac,1810.0,1810.7,245,735,whtdov
NES_003_S01_20190914_053000.flac,1820.6,1821.3,147,686,whtdov
NES_003_S01_20190914_053000.flac,1829.1,1829.8,196,686,whtdov
NES_003_S01_20190914_053000.flac,1806.2,1813.7,980,2745,yebori1
NES_003_S01_20190914_053000.flac,1839.0,1839.7,147,784,whtdov
NES_003_S01_20190914_053000.flac,1854.9,1855.6,236,873,whtdov
NES_003_S01_20190914_053000.flac,1858.7,1859.4,269,906,whtdov
NES_003_S01_20190914_053000.flac,1867.2,1867.9,171,808,whtdov
NES_003_S01_20190914_053000.flac,1884.5,1885.2,220,857,whtdov
NES_003_S01_20190914_053000.flac,1895.0,1895.7,166,803,whtdov
NES_003_S01_20190914_053000.flac,1903.1,1903.9,236,873,whtdov
NES_003_S01_20190914_053000.flac,1912.1,1912.8,236,873,whtdov
NES_003_S01_20190914_053000.flac,1920.1,1958.0,208,658,higmot1
NES_003_S01_20190914_053000.flac,1965.6,2022.0,208,589,higmot1
NES_003_S01_20190914_053000.flac,2029.1,2068.0,173,623,higmot1
NES_003_S01_20190914_053000.flac,2033.5,2034.7,784,5294,brwpar1
NES_003_S01_20190914_053000.flac,2071.7,2083.2,196,588,higmot1
NES_003_S01_20190914_053000.flac,2084.0,2091.4,392,7058,brwpar1
NES_003_S01_20190914_053000.flac,2129.8,2130.5,171,808,whtdov
NES_003_S01_20190914_053000.flac,2185.2,2189.0,686,3235,yebori1
NES_003_S01_20190914_053000.flac,2217.5,2235.7,588,3529,yebori1
NES_003_S01_20190914_053000.flac,2205.5,2206.2,201,838,whtdov
NES_003_S01_20190914_053000.flac,2233.8,2234.5,132,769,whtdov
NES_003_S01_20190914_053000.flac,2215.0,2215.8,201,838,whtdov
NES_003_S01_20190914_053000.flac,2224.6,2225.3,236,873,whtdov
NES_003_S01_20190914_053000.flac,2299.2,2468.9,294,784,????
NES_003_S01_20190914_053000.flac,2299.4,2314.7,1274,3235,yebori1
NES_003_S01_20190914_053000.flac,2408.4,2419.3,1176,3725,yebori1
NES_003_S01_20190914_053000.flac,2432.8,2439.7,1176,5588,azaspi1
NES_003_S01_20190914_053000.flac,2445.0,2445.6,980,5588,azaspi1
NES_003_S01_20190914_053000.flac,2432.7,2476.0,5098,9509,scrtan1
NES_003_S01_20190914_053000.flac,2471.1,2624.7,196,882,????
NES_003_S01_20190914_053000.flac,2485.6,2513.3,5098,9607,scrtan1
NES_003_S01_20190914_053000.flac,2509.3,2517.4,1176,5980,azaspi1
NES_003_S01_20190914_053000.flac,2550.7,2561.6,980,3725,yebori1
NES_003_S01_20190914_053000.flac,2575.5,2585.4,882,3137,yebori1
NES_003_S01_20190914_053000.flac,2605.0,2615.6,1176,4019,yebori1
NES_003_S01_20190914_053000.flac,2624.3,2629.7,1176,4117,yebori1
NES_003_S01_20190914_053000.flac,2668.8,2677.2,686,4019,yebori1
NES_003_S01_20190914_053000.flac,2724.0,2727.6,1525,6100,????
NES_003_S01_20190914_053000.flac,2731.6,2732.2,1663,5407,andsol1
NES_003_S01_20190914_053000.flac,2746.9,2755.9,970,4436,yebori1
NES_003_S01_20190914_053000.flac,2759.5,2770.4,831,4159,yebori1
NES_003_S01_20190914_053000.flac,2778.3,2808.9,831,4298,yebori1
NES_003_S01_20190914_053000.flac,2827.8,2851.9,831,3188,yebori1
NES_003_S01_20190914_053000.flac,2855.0,2866.7,882,3431,yebori1
NES_003_S01_20190914_053000.flac,2838.2,2846.1,1960,4313,yebori1
NES_003_S01_20190914_053000.flac,2827.6,2926.1,4575,13587,????
NES_003_S01_20190914_053000.flac,2883.4,2893.2,554,3466,yebori1
NES_003_S01_20190914_053000.flac,2875.5,2876.6,2079,3327,grnjay
NES_003_S01_20190914_053000.flac,2929.2,2937.7,4714,12755,????
NES_003_S01_20190914_053000.flac,2929.8,2942.4,1039,3396,yebori1
NES_003_S01_20190914_053000.flac,2945.2,2949.1,311,901,????
NES_003_S01_20190914_053000.flac,2954.3,2955.2,1247,5684,grnjay
NES_003_S01_20190914_053000.flac,2955.5,2963.8,831,3327,yebori1
NES_003_S01_20190914_053000.flac,2972.2,2973.1,1525,6377,grnjay
NES_003_S01_20190914_053000.flac,2981.8,3009.9,970,3882,yebori1
NES_003_S01_20190914_053000.flac,3065.9,3081.7,970,4436,yebori1
NES_003_S01_20190914_053000.flac,3028.9,3034.1,196,637,higmot1
NES_003_S01_20190914_053000.flac,3044.8,3082.0,196,686,higmot1
NES_003_S01_20190914_053000.flac,3091.7,3092.8,1525,5684,grnjay
NES_003_S01_20190914_053000.flac,3100.7,3101.5,970,5268,grnjay
NES_003_S01_20190914_053000.flac,3164.6,3165.3,970,5129,grnjay
NES_003_S01_20190914_053000.flac,3161.6,3197.1,245,686,higmot1
NES_003_S01_20190914_053000.flac,3167.1,3167.9,4509,6372,????
NES_003_S01_20190914_053000.flac,3178.5,3179.4,4313,7058,????
NES_003_S01_20190914_053000.flac,3203.3,3206.2,4298,6239,????
NES_003_S01_20190914_053000.flac,3231.1,3259.9,5129,10814,????
NES_003_S01_20190914_053000.flac,3302.6,3319.6,831,4159,yebori1
NES_003_S01_20190914_053000.flac,3344.7,3349.3,5129,9844,scrtan1
NES_003_S01_20190914_053000.flac,3359.8,3367.4,588,5294,brwpar1
NES_003_S01_20190914_053000.flac,3366.3,3375.3,686,3627,yebori1
NES_003_S01_20190914_053000.flac,3382.7,3383.7,882,5784,grnjay
NES_003_S01_20190914_053000.flac,3393.3,3415.3,1078,3725,yebori1
NES_003_S01_20190914_053000.flac,3422.8,3433.6,980,4215,yebori1
NES_003_S01_20190914_053000.flac,3411.2,3415.9,1078,8823,brwpar1
NES_003_S01_20190914_053000.flac,3449.1,3450.3,1372,5098,grnjay
NES_003_S01_20190914_053000.flac,3459.1,3460.3,1568,5392,grnjay
NES_003_S01_20190914_053000.flac,3463.9,3465.1,1078,5686,grnjay
NES_003_S01_20190914_053000.flac,3470.7,3472.0,1470,6078,grnjay
NES_003_S01_20190914_053000.flac,3478.1,3479.3,882,5686,grnjay
NES_003_S01_20190914_053000.flac,3461.9,3462.3,882,2745,yebori1
NES_003_S01_20190914_053000.flac,3487.9,3494.5,980,2843,yebori1
NES_003_S01_20190914_053000.flac,3498.7,3503.1,831,3188,yebori1
NES_003_S01_20190914_053000.flac,3494.7,3503.3,3882,11646,????
NES_003_S01_20190914_053000.flac,3506.5,3507.7,693,5407,grnjay
NES_003_S01_20190914_053000.flac,3508.4,3508.7,1109,2079,yebori1
NES_003_S01_20190914_053000.flac,3532.4,3534.0,1386,7487,grnjay
NES_003_S01_20190914_053000.flac,3537.7,3577.4,970,3327,yebori1
NES_003_S01_20190914_053000.flac,3591.9,3600.0,831,3743,yebori1
NES_003_S01_20190914_053000.flac,3545.3,3549.6,5823,12894,????
NES_003_S01_20190914_053000.flac,3558.0,3558.8,5545,10814,????
NES_003_S01_20190914_053000.flac,3569.0,3596.9,5407,12201,????
NES_004_S01_20190914_063001.flac,1.6,3.0,3627,7156,sltred
NES_004_S01_20190914_063001.flac,3.4,29.5,1176,3431,yebori1
NES_004_S01_20190914_063001.flac,28.4,29.9,4275,7310,sltred
NES_004_S01_20190914_063001.flac,11.8,29.2,4534,12206,ccbfin
NES_004_S01_20190914_063001.flac,34.6,43.2,5131,11602,ccbfin
NES_004_S01_20190914_063001.flac,46.6,48.6,5033,12288,ccbfin
NES_004_S01_20190914_063001.flac,50.6,60.6,5033,11994,ccbfin
NES_004_S01_20190914_063001.flac,54.2,55.1,3823,7156,sltred
NES_004_S01_20190914_063001.flac,63.1,69.1,4707,10883,ccbfin
NES_004_S01_20190914_063001.flac,72.2,79.2,4511,10785,ccbfin
NES_004_S01_20190914_063001.flac,81.1,81.6,7369,10310,????
NES_004_S01_20190914_063001.flac,62.0,77.0,1372,3235,yebori1
NES_004_S01_20190914_063001.flac,85.1,91.9,5522,11895,ccbfin
NES_004_S01_20190914_063001.flac,121.9,141.8,980,2843,yebori1
NES_004_S01_20190914_063001.flac,98.4,126.5,3946,11397,ccbfin
NES_004_S01_20190914_063001.flac,136.3,137.9,3358,7378,sltred
NES_004_S01_20190914_063001.flac,138.8,151.5,4045,11692,ccbfin
NES_004_S01_20190914_063001.flac,147.6,156.3,882,3431,yebori1
NES_004_S01_20190914_063001.flac,177.8,187.3,3764,10921,ccbfin
NES_004_S01_20190914_063001.flac,190.2,194.4,4058,10921,ccbfin
NES_004_S01_20190914_063001.flac,155.4,158.7,3823,10098,ccbfin
NES_004_S01_20190914_063001.flac,204.8,207.4,3725,10490,ccbfin
NES_004_S01_20190914_063001.flac,231.4,237.4,1078,6568,azaspi1
NES_004_S01_20190914_063001.flac,255.9,300.4,3921,9705,ccbfin
NES_004_S01_20190914_063001.flac,307.9,322.2,3627,10686,ccbfin
NES_004_S01_20190914_063001.flac,335.5,338.8,2058,7352,????
NES_004_S01_20190914_063001.flac,350.1,351.7,4509,10882,ccbfin
NES_004_S01_20190914_063001.flac,351.5,366.0,1470,3725,yebori1
NES_004_S01_20190914_063001.flac,354.0,354.6,294,882,whtdov
NES_004_S01_20190914_063001.flac,361.8,362.3,294,882,whtdov
NES_004_S01_20190914_063001.flac,372.5,373.0,245,735,whtdov
