Filename,Start Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species eBird Code
SNE_001_20180509_050002.flac,2404.3,2456.7,5869,9470,herwar
SNE_001_20180509_050002.flac,2459.3,2463.1,3185,6209,herwar
SNE_001_20180509_050002.flac,2465.8,2469.2,3049,6650,herwar
SNE_001_20180509_050002.flac,2472.5,2475.4,3729,6752,herwar
SNE_001_20180509_050002.flac,2478.4,2482.6,3253,6277,herwar
SNE_001_20180509_050002.flac,2490.7,2493.5,3321,5461,herwar
SNE_001_20180509_050002.flac,2496.4,2499.2,3559,5699,herwar
SNE_001_20180509_050002.flac,2504.4,2506.5,3015,5393,herwar
SNE_001_20180509_050002.flac,2489.0,2510.9,807,3932,amerob
SNE_001_20180509_050002.flac,2484.0,2510.9,2777,6277,herthr
SNE_001_20180509_050002.flac,2456.7,2510.7,5903,9300,herwar
SNE_001_20180509_050002.flac,2518.1,2564.4,3898,6413,herwar
SNE_001_20180509_050002.flac,2511.5,2564.9,1146,3729,amerob
SNE_001_20180509_050002.flac,2512.5,2537.2,2505,4612,herthr
SNE_001_20180509_050002.flac,2541.2,2564.3,2743,4374,herthr
SNE_001_20180509_050002.flac,2574.3,2603.8,3321,6650,herwar
SNE_001_20180509_050002.flac,2574.0,2603.8,1045,3864,amerob
SNE_001_20180509_050002.flac,2575.1,2604.3,6752,9233,herwar
SNE_001_20180509_050002.flac,2604.1,2618.9,1078,3966,amerob
SNE_001_20180509_050002.flac,2605.8,2618.1,3321,6786,herwar
SNE_001_20180509_050002.flac,2619.7,2672.3,569,4068,amerob
SNE_001_20180509_050002.flac,2619.4,2672.5,4000,6277,herwar
SNE_001_20180509_050002.flac,2672.6,2686.0,705,4816,amerob
SNE_001_20180509_050002.flac,2671.7,2672.7,1486,8791,herthr
SNE_001_20180509_050002.flac,2676.2,2677.3,1792,9199,herthr
SNE_001_20180509_050002.flac,2679.2,2680.2,2166,8077,herthr
SNE_001_20180509_050002.flac,2684.1,2686.3,2879,7228,herwar
SNE_001_20180509_050002.flac,2686.0,2726.9,0,4680,amerob
SNE_001_20180509_050002.flac,2691.8,2695.4,3457,6175,herwar
SNE_001_20180509_050002.flac,2696.4,2704.5,0,6679,bkhgro
SNE_001_20180509_050002.flac,2708.5,2712.7,1139,5872,bkhgro
SNE_001_20180509_050002.flac,2717.7,2718.3,1836,6809,herthr
SNE_001_20180509_050002.flac,2720.8,2721.8,2196,7097,herthr
SNE_001_20180509_050002.flac,2728.3,2733.5,3066,6454,herthr
SNE_001_20180509_050002.flac,2762.4,2780.9,1385,4412,amerob
SNE_001_20180509_050002.flac,2726.9,2780.4,288,4388,amerob
SNE_001_20180509_050002.flac,2740.2,2743.2,4084,6102,herwar
SNE_001_20180509_050002.flac,2768.9,2772.0,4228,6558,herwar
SNE_001_20180509_050002.flac,2777.5,2779.8,3867,6270,herwar
SNE_001_20180509_050002.flac,2754.6,2757.9,3531,6726,herwar
SNE_001_20180509_050002.flac,2780.9,2834.9,96,4564,amerob
SNE_001_20180509_050002.flac,2783.4,2787.7,3603,5982,herwar
SNE_001_20180509_050002.flac,2790.9,2795.1,3075,6294,herwar
SNE_001_20180509_050002.flac,2805.3,2808.3,3771,5885,herwar
SNE_001_20180509_050002.flac,2798.2,2801.6,4036,6246,herwar
SNE_001_20180509_050002.flac,2809.7,2817.7,3027,5093,herthr
SNE_001_20180509_050002.flac,2824.4,2827.9,3555,5573,herwar
SNE_001_20180509_050002.flac,2834.8,2848.7,0,6366,amerob
SNE_001_20180509_050002.flac,2840.3,2845.5,3699,6174,herwar
SNE_001_20180509_050002.flac,2846.4,2850.8,3603,6438,herwar
SNE_001_20180509_050002.flac,2853.0,2857.6,3747,6294,herwar
SNE_001_20180509_050002.flac,2862.4,2866.7,3651,6102,herwar
SNE_001_20180509_050002.flac,2869.5,2873.5,3531,5765,herwar
SNE_001_20180509_050002.flac,2876.0,2881.3,3867,5813,herwar
SNE_001_20180509_050002.flac,2883.2,2885.5,3651,5669,herwar
SNE_001_20180509_050002.flac,2834.9,2892.2,504,4036,amerob
SNE_001_20180509_050002.flac,2892.1,2946.4,552,4108,amerob
SNE_001_20180509_050002.flac,2889.8,2946.3,3709,5035,herwar
SNE_001_20180509_050002.flac,2950.6,2996.1,3964,5153,herwar
SNE_001_20180509_050002.flac,2946.7,3000.4,1195,3998,amerob
SNE_001_20180509_050002.flac,2977.4,3000.4,2945,4457,herthr
SNE_001_20180509_050002.flac,2995.4,3054.4,1161,3947,amerob
SNE_001_20180509_050002.flac,2997.2,3041.3,2894,5102,herthr
SNE_001_20180509_050002.flac,2997.9,3053.8,3676,5272,herwar
SNE_001_20180509_050002.flac,3038.3,3038.9,3344,9052,bkhgro
SNE_001_20180509_050002.flac,3024.1,3027.0,3208,7659,herwar
SNE_001_20180509_050002.flac,3024.6,3025.5,4397,8814,bkhgro
SNE_001_20180509_050002.flac,3058.7,3061.0,3480,7591,herwar
SNE_001_20180509_050002.flac,3065.9,3068.5,3956,8101,herwar
SNE_001_20180509_050002.flac,3075.9,3078.3,3650,7319,herwar
SNE_001_20180509_050002.flac,3081.9,3084.9,3854,7965,herwar
SNE_001_20180509_050002.flac,3089.7,3092.3,3752,7014,herwar
SNE_001_20180509_050002.flac,3096.1,3098.4,3650,7625,herwar
SNE_001_20180509_050002.flac,3054.3,3108.3,117,4364,amerob
SNE_001_20180509_050002.flac,3108.8,3162.3,0,4296,amerob
SNE_001_20180509_050002.flac,3112.2,3115.7,3650,5621,herwar
SNE_001_20180509_050002.flac,3119.0,3128.1,3140,5892,herwar
SNE_001_20180509_050002.flac,3132.3,3147.1,3446,5655,herwar
SNE_001_20180509_050002.flac,3153.3,3162.3,3378,5621,herwar
SNE_001_20180509_050002.flac,3166.4,3216.0,3140,5621,herwar
SNE_001_20180509_050002.flac,3162.3,3216.4,524,4465,amerob
SNE_001_20180509_050002.flac,3217.6,3269.1,3378,5179,herwar
SNE_001_20180509_050002.flac,3217.0,3270.4,762,4194,amerob
SNE_001_20180509_050002.flac,3270.3,3274.1,3446,5451,herwar
SNE_001_20180509_050002.flac,3276.0,3280.2,3990,7387,herwar
SNE_001_20180509_050002.flac,3270.2,3324.4,898,4024,amerob
SNE_001_20180509_050002.flac,3318.9,3378.2,0,4941,amerob
SNE_001_20180509_050002.flac,3359.4,3375.1,3953,7341,herwar
SNE_001_20180509_050002.flac,3349.3,3353.0,4314,7100,herwar
SNE_001_20180509_050002.flac,3377.5,3383.0,4482,7293,herwar
SNE_001_20180509_050002.flac,3379.7,3394.6,1287,4049,bkhgro
SNE_001_20180509_050002.flac,3391.8,3430.5,974,4097,amerob
SNE_001_20180509_050002.flac,3418.3,3428.2,4674,6428,bkhgro
SNE_001_20180509_050002.flac,3441.4,3454.4,1695,6620,bkhgro
SNE_001_20180509_050002.flac,3430.7,3486.4,974,4218,amerob
SNE_001_20180509_050002.flac,3466.8,3486.4,1695,4386,bkhgro
SNE_001_20180509_050002.flac,3480.9,3486.4,4266,6716,herwar
SNE_001_20180509_050002.flac,3504.8,3510.1,4458,6644,herwar
SNE_001_20180509_050002.flac,3512.7,3517.9,4626,6860,herwar
SNE_001_20180509_050002.flac,3525.8,3537.1,4218,7124,herwar
SNE_001_20180509_050002.flac,3490.7,3501.6,4578,6764,herwar
SNE_001_20180509_050002.flac,3493.7,3498.6,4482,7245,bkhgro
SNE_001_20180509_050002.flac,3519.9,3522.3,4914,6428,bkhgro
SNE_001_20180509_050002.flac,3486.7,3540.1,1263,4386,amerob
SNE_001_20180509_050002.flac,3541.3,3545.5,4434,7052,herwar
SNE_001_20180509_050002.flac,3550.4,3554.1,4698,7124,herwar
SNE_001_20180509_050002.flac,3540.5,3594.4,662,4218,amerob
SNE_001_20180509_050002.flac,3594.4,3600.0,902,4362,amerob
SNE_002_20180509_060003.flac,48.2,102.0,494,4338,amerob
SNE_002_20180509_060003.flac,199.9,204.7,3833,6620,herwar
SNE_002_20180509_060003.flac,102.1,155.7,662,4578,amerob
SNE_002_20180509_060003.flac,127.9,130.0,4602,6692,bkhgro
SNE_002_20180509_060003.flac,156.0,209.6,734,4242,amerob
SNE_002_20180509_060003.flac,157.4,166.8,4290,6548,herwar
SNE_002_20180509_060003.flac,171.9,182.3,5251,6716,herwar
SNE_002_20180509_060003.flac,187.1,192.0,4770,7004,herwar
SNE_002_20180509_060003.flac,198.0,201.9,0,1575,comrav
SNE_002_20180509_060003.flac,211.1,236.7,4578,6884,herwar
SNE_002_20180509_060003.flac,246.1,262.2,4434,7004,herwar
SNE_002_20180509_060003.flac,210.0,264.0,494,4193,amerob
SNE_002_20180509_060003.flac,225.7,229.9,878,1983,comrav
SNE_002_20180509_060003.flac,240.8,246.7,542,1815,comrav
SNE_002_20180509_060003.flac,250.6,264.0,446,1863,comrav
SNE_002_20180509_060003.flac,271.6,316.9,4049,6908,herwar
SNE_002_20180509_060003.flac,264.3,318.0,1983,3977,westan
SNE_002_20180509_060003.flac,275.4,288.4,133,2127,comrav
SNE_002_20180509_060003.flac,290.3,308.2,181,2199,comrav
SNE_002_20180509_060003.flac,312.1,318.0,109,2151,comrav
SNE_002_20180509_060003.flac,320.3,326.7,85,2272,comrav
SNE_002_20180509_060003.flac,329.3,335.1,181,1815,comrav
SNE_002_20180509_060003.flac,336.6,343.6,0,1815,comrav
SNE_002_20180509_060003.flac,344.2,353.5,13,1695,comrav
SNE_002_20180509_060003.flac,352.7,357.9,13,1767,comrav
SNE_002_20180509_060003.flac,367.6,372.0,181,1935,comrav
SNE_002_20180509_060003.flac,323.4,354.2,1407,3905,westan
SNE_002_20180509_060003.flac,355.3,372.0,1719,4338,herthr
SNE_002_20180509_060003.flac,321.9,327.6,4362,6884,herwar
SNE_002_20180509_060003.flac,330.4,334.8,4266,6548,herwar
SNE_002_20180509_060003.flac,338.4,350.6,3977,6716,herwar
SNE_002_20180509_060003.flac,367.8,426.0,2536,6980,herthr
SNE_002_20180509_060003.flac,373.1,426.0,1839,3785,westan
SNE_002_20180509_060003.flac,375.4,416.4,0,2103,comrav
SNE_002_20180509_060003.flac,426.5,480.0,2992,7221,herthr
SNE_002_20180509_060003.flac,428.0,480.0,1935,3689,westan
SNE_002_20180509_060003.flac,480.3,533.7,2199,7245,herthr
SNE_002_20180509_060003.flac,480.8,491.1,1575,3569,westan
SNE_002_20180509_060003.flac,534.3,588.0,2055,7221,herthr
SNE_002_20180509_060003.flac,542.7,546.2,542,1887,comrav
SNE_002_20180509_060003.flac,547.4,552.8,0,1479,comrav
SNE_002_20180509_060003.flac,567.4,573.4,13,1887,comrav
SNE_002_20180509_060003.flac,575.0,579.3,205,2031,comrav
SNE_002_20180509_060003.flac,583.1,587.5,37,1719,comrav
SNE_002_20180509_060003.flac,584.0,588.0,2199,3569,westan
SNE_002_20180509_060003.flac,542.9,549.0,2103,3785,westan
SNE_002_20180509_060003.flac,565.9,583.9,1767,3833,amerob
SNE_002_20180509_060003.flac,591.6,609.4,422,1527,comrav
SNE_002_20180509_060003.flac,621.4,629.4,326,1671,comrav
SNE_002_20180509_060003.flac,630.8,641.4,302,1743,comrav
SNE_002_20180509_060003.flac,588.3,642.0,3377,7148,herthr
SNE_002_20180509_060003.flac,603.2,612.9,1743,3401,westan
SNE_002_20180509_060003.flac,616.1,625.3,1671,3401,westan
SNE_002_20180509_060003.flac,636.5,641.5,1959,3737,westan
SNE_002_20180509_060003.flac,643.3,696.0,350,1599,comrav
SNE_002_20180509_060003.flac,644.2,696.0,3064,7245,herthr
SNE_002_20180509_060003.flac,642.3,645.3,1599,3737,westan
SNE_002_20180509_060003.flac,648.6,653.6,1599,3521,westan
SNE_002_20180509_060003.flac,658.1,660.8,1599,3497,westan
SNE_002_20180509_060003.flac,664.8,667.9,1671,3809,westan
SNE_002_20180509_060003.flac,670.9,675.4,1935,3857,westan
SNE_002_20180509_060003.flac,678.4,681.8,1815,4169,westan
SNE_002_20180509_060003.flac,702.8,720.7,254,1863,comrav
SNE_002_20180509_060003.flac,697.4,749.7,1839,7124,herthr
SNE_002_20180509_060003.flac,700.7,704.1,1671,3737,westan
SNE_002_20180509_060003.flac,709.2,711.9,1719,3833,westan
SNE_002_20180509_060003.flac,716.4,719.2,1551,3569,westan
SNE_002_20180509_060003.flac,724.5,727.6,1551,3785,westan
SNE_002_20180509_060003.flac,731.8,734.0,1118,3160,westan
SNE_002_20180509_060003.flac,738.4,741.3,1479,3905,westan
SNE_002_20180509_060003.flac,795.0,798.3,4410,6884,herwar
SNE_002_20180509_060003.flac,788.0,791.3,4626,6860,herwar
SNE_002_20180509_060003.flac,801.6,804.0,4266,6692,herwar
SNE_002_20180509_060003.flac,776.3,779.5,4722,6932,herwar
SNE_002_20180509_060003.flac,749.1,804.0,2272,5275,herthr
SNE_002_20180509_060003.flac,751.0,759.9,4626,7269,pasfly
SNE_002_20180509_060003.flac,780.7,782.6,1173,4425,westan
SNE_002_20180509_060003.flac,796.3,798.0,1719,4354,westan
SNE_002_20180509_060003.flac,766.3,768.8,3286,5066,spotow
SNE_002_20180509_060003.flac,807.4,811.6,4211,6941,herwar
SNE_002_20180509_060003.flac,813.2,816.6,4211,6656,herwar
SNE_002_20180509_060003.flac,821.2,824.8,4283,6656,herwar
SNE_002_20180509_060003.flac,828.3,832.3,4401,6775,herwar
SNE_002_20180509_060003.flac,834.9,838.9,4306,6870,herwar
SNE_002_20180509_060003.flac,841.0,845.9,4378,7345,herwar
SNE_002_20180509_060003.flac,848.3,851.9,4425,7013,herwar
SNE_002_20180509_060003.flac,809.7,818.3,1766,3333,westan
SNE_002_20180509_060003.flac,808.5,858.0,2383,4021,herthr
SNE_002_20180509_060003.flac,814.1,816.3,1695,4069,westan
SNE_002_20180509_060003.flac,826.5,828.0,1743,4900,westan
SNE_002_20180509_060003.flac,834.6,837.3,1553,4259,westan
SNE_002_20180509_060003.flac,849.3,852.5,1268,4567,westan
SNE_002_20180509_060003.flac,856.3,858.0,1766,4829,westan
SNE_002_20180509_060003.flac,894.0,896.5,3760,6751,herwar
SNE_002_20180509_060003.flac,907.9,912.0,2122,4354,westan
SNE_002_20180509_060003.flac,891.6,897.7,1743,3713,westan
SNE_002_20180509_060003.flac,874.1,891.0,2621,5232,herthr
SNE_002_20180509_060003.flac,853.8,868.5,2004,5018,herthr
SNE_002_20180509_060003.flac,882.0,888.3,1529,3499,westan
SNE_002_20180509_060003.flac,869.9,877.9,1529,3927,westan
SNE_002_20180509_060003.flac,887.4,890.4,4449,7084,herwar
SNE_002_20180509_060003.flac,942.0,966.0,1590,4178,westan
SNE_002_20180509_060003.flac,917.1,923.5,1590,3655,westan
SNE_002_20180509_060003.flac,926.6,932.6,1709,3893,westan
SNE_002_20180509_060003.flac,953.4,957.9,4273,6789,herwar
SNE_002_20180509_060003.flac,974.0,982.8,1590,3537,amerob
SNE_002_20180509_060003.flac,983.3,985.7,1638,3679,westan
SNE_002_20180509_060003.flac,902.3,905.2,3014,7114,orcwar
SNE_002_20180509_060003.flac,912.9,916.2,2614,6692,orcwar
SNE_002_20180509_060003.flac,923.5,926.5,2771,6901,orcwar
SNE_002_20180509_060003.flac,934.1,937.8,3398,7111,orcwar
SNE_002_20180509_060003.flac,944.7,948.1,3660,6745,orcwar
SNE_002_20180509_060003.flac,958.6,961.9,2928,6797,orcwar
SNE_002_20180509_060003.flac,972.4,975.5,3294,7006,orcwar
SNE_002_20180509_060003.flac,986.7,991.0,3568,6299,orcwar
SNE_002_20180509_060003.flac,990.7,995.5,1485,3880,westan
SNE_002_20180509_060003.flac,999.2,1003.5,3736,6107,orcwar
SNE_002_20180509_060003.flac,1009.9,1013.8,3736,6347,orcwar
SNE_002_20180509_060003.flac,1000.8,1012.6,1077,4143,westan
SNE_002_20180509_060003.flac,1022.1,1025.2,3904,5748,orcwar
SNE_002_20180509_060003.flac,1015.5,1019.7,4191,6778,herwar
SNE_002_20180509_060003.flac,1019.2,1025.5,1676,3952,amerob
SNE_002_20180509_060003.flac,1027.7,1031.3,1580,4502,westan
SNE_002_20180509_060003.flac,1038.1,1043.1,1413,3952,amerob
SNE_002_20180509_060003.flac,1046.6,1053.7,1820,4287,amerob
SNE_002_20180509_060003.flac,1033.6,1036.5,3640,5964,orcwar
SNE_002_20180509_060003.flac,1043.7,1047.7,3592,6179,orcwar
SNE_002_20180509_060003.flac,1031.4,1037.8,1365,3736,amerob
SNE_002_20180509_060003.flac,1034.2,1038.2,1676,4000,westan
SNE_002_20180509_060003.flac,1053.8,1057.4,3664,6443,orcwar
SNE_002_20180509_060003.flac,1067.0,1069.7,3952,5844,orcwar
SNE_002_20180509_060003.flac,1078.7,1080.7,4167,6251,orcwar
SNE_002_20180509_060003.flac,1054.0,1080.6,1125,4143,amerob
SNE_002_20180509_060003.flac,1071.9,1074.7,4766,6778,herwar
SNE_002_20180509_060003.flac,1085.9,1088.7,4359,7305,herwar
SNE_002_20180509_060003.flac,1098.4,1101.8,4526,7041,herwar
SNE_002_20180509_060003.flac,1091.0,1094.4,3688,6011,orcwar
SNE_002_20180509_060003.flac,1102.4,1105.2,3568,6179,orcwar
SNE_002_20180509_060003.flac,1080.9,1107.6,1005,4287,amerob
SNE_002_20180509_060003.flac,1113.9,1116.8,3664,6251,orcwar
SNE_002_20180509_060003.flac,1125.5,1128.6,3664,6443,orcwar
SNE_002_20180509_060003.flac,1107.8,1122.9,407,4335,amerob
SNE_002_20180509_060003.flac,1129.8,1133.2,1676,4287,westan
SNE_002_20180509_060003.flac,1157.6,1161.3,1676,4838,westan
