id,filepath,start_time,end_time,low_freq,high_freq,ebird_code,call_type,sex,lat,long,microphone,license,source,local_time
10,Data/Zenodo/HSN_001_20150708_061805.flac,105.5,106.1,5727,7303,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:19:50
11,Data/Zenodo/HSN_001_20150708_061805.flac,106.9,107.1,5848,6909,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:19:51
12,Data/Zenodo/HSN_001_20150708_061805.flac,112.6,113.8,2606,5515,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:19:57
13,Data/Zenodo/HSN_001_20150708_061805.flac,113.9,114.1,5333,6909,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:19:58
14,Data/Zenodo/HSN_001_20150708_061805.flac,115.2,115.7,5787,7424,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:20:00
15,Data/Zenodo/HSN_001_20150708_061805.flac,116.4,116.7,5969,7060,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:20:01
16,Data/Zenodo/HSN_001_20150708_061805.flac,119.4,119.9,5787,7181,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:20:04
17,Data/Zenodo/HSN_001_20150708_061805.flac,121.2,121.7,5848,7181,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:20:06
18,Data/Zenodo/HSN_001_20150708_061805.flac,122.3,123.1,3575,5303,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:20:07
19,Data/Zenodo/HSN_001_20150708_061805.flac,129.7,130.2,3424,4393,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:20:14
20,Data/Zenodo/HSN_001_20150708_061805.flac,153.9,157.0,2484,4030,sposan,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:20:38
21,Data/Zenodo/HSN_001_20150708_061805.flac,229.9,232.0,2333,3697,sposan,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:21:54
22,Data/Zenodo/HSN_001_20150708_061805.flac,230.2,230.6,3878,4363,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:21:55
23,Data/Zenodo/HSN_001_20150708_061805.flac,234.2,235.7,3060,5787,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:21:59
24,Data/Zenodo/HSN_001_20150708_061805.flac,239.1,242.5,5727,7363,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:04
25,Data/Zenodo/HSN_001_20150708_061805.flac,244.1,244.3,5666,6939,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:09
26,Data/Zenodo/HSN_001_20150708_061805.flac,244.7,244.9,5454,7151,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:09
27,Data/Zenodo/HSN_001_20150708_061805.flac,245.5,245.9,5515,7181,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:10
28,Data/Zenodo/HSN_001_20150708_061805.flac,246.3,246.6,5757,7272,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:11
29,Data/Zenodo/HSN_001_20150708_061805.flac,246.0,247.4,3424,5909,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:11
30,Data/Zenodo/HSN_001_20150708_061805.flac,249.9,250.1,5666,7090,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:14
31,Data/Zenodo/HSN_001_20150708_061805.flac,252.7,253.4,5454,7181,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:17
32,Data/Zenodo/HSN_001_20150708_061805.flac,255.2,256.5,3272,6090,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:20
33,Data/Zenodo/HSN_001_20150708_061805.flac,267.8,269.1,3121,5939,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:32
34,Data/Zenodo/HSN_001_20150708_061805.flac,276.6,277.7,3424,5666,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:41
35,Data/Zenodo/HSN_001_20150708_061805.flac,286.1,286.4,3787,4363,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:51
36,Data/Zenodo/HSN_001_20150708_061805.flac,292.2,293.6,3181,5818,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:22:57
37,Data/Zenodo/HSN_001_20150708_061805.flac,308.9,310.1,3121,5333,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:23:13
38,Data/Zenodo/HSN_001_20150708_061805.flac,316.5,317.4,3212,5636,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:23:21
39,Data/Zenodo/HSN_001_20150708_061805.flac,317.7,321.2,3575,4303,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:23:22
40,Data/Zenodo/HSN_001_20150708_061805.flac,344.1,347.0,3515,4333,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:23:49
41,Data/Zenodo/HSN_001_20150708_061805.flac,348.4,350.3,3545,4272,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:23:53
42,Data/Zenodo/HSN_001_20150708_061805.flac,359.8,363.1,3484,4242,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:24:04
43,Data/Zenodo/HSN_001_20150708_061805.flac,384.2,385.9,4545,5666,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:24:29
44,Data/Zenodo/HSN_001_20150708_061805.flac,411.1,412.5,3606,4090,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:24:56
45,Data/Zenodo/HSN_001_20150708_061805.flac,421.7,422.2,3666,4303,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:06
46,Data/Zenodo/HSN_001_20150708_061805.flac,422.7,424.7,3545,4363,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:07
47,Data/Zenodo/HSN_001_20150708_061805.flac,426.9,427.3,3666,4363,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:11
48,Data/Zenodo/HSN_001_20150708_061805.flac,436.0,436.2,5515,7060,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:21
49,Data/Zenodo/HSN_001_20150708_061805.flac,437.1,438.2,3363,5818,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:22
50,Data/Zenodo/HSN_001_20150708_061805.flac,443.2,444.3,3515,5909,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:28
51,Data/Zenodo/HSN_001_20150708_061805.flac,440.2,441.3,4393,5848,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:25
52,Data/Zenodo/HSN_001_20150708_061805.flac,441.3,442.9,3515,4151,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:26
53,Data/Zenodo/HSN_001_20150708_061805.flac,450.3,451.5,3424,5121,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:35
54,Data/Zenodo/HSN_001_20150708_061805.flac,457.7,458.9,3000,5272,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:42
55,Data/Zenodo/HSN_001_20150708_061805.flac,464.0,465.0,3545,5303,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:49
56,Data/Zenodo/HSN_001_20150708_061805.flac,463.1,464.4,3272,4090,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:48
57,Data/Zenodo/HSN_001_20150708_061805.flac,461.4,463.0,4848,5878,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:46
58,Data/Zenodo/HSN_001_20150708_061805.flac,467.5,468.0,3424,5697,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:52
59,Data/Zenodo/HSN_001_20150708_061805.flac,471.3,472.6,3484,5545,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:25:56
60,Data/Zenodo/HSN_001_20150708_061805.flac,477.9,478.9,3393,5787,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:02
61,Data/Zenodo/HSN_001_20150708_061805.flac,484.5,485.7,3242,5697,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:09
62,Data/Zenodo/HSN_001_20150708_061805.flac,491.1,492.4,3181,5727,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:16
63,Data/Zenodo/HSN_001_20150708_061805.flac,500.4,501.4,3181,5697,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:25
64,Data/Zenodo/HSN_001_20150708_061805.flac,503.8,505.2,3545,4212,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:28
65,Data/Zenodo/HSN_001_20150708_061805.flac,505.2,506.1,3393,5545,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:30
66,Data/Zenodo/HSN_001_20150708_061805.flac,510.0,511.0,3636,5818,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:35
67,Data/Zenodo/HSN_001_20150708_061805.flac,512.6,512.8,5727,6939,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:37
68,Data/Zenodo/HSN_001_20150708_061805.flac,514.4,514.7,5212,6787,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:39
69,Data/Zenodo/HSN_001_20150708_061805.flac,515.4,516.8,3393,5757,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:40
70,Data/Zenodo/HSN_001_20150708_061805.flac,521.0,522.1,3272,5697,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:46
71,Data/Zenodo/HSN_001_20150708_061805.flac,520.2,520.7,2666,3818,sposan,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:45
72,Data/Zenodo/HSN_001_20150708_061805.flac,523.1,526.0,3606,4272,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:48
73,Data/Zenodo/HSN_001_20150708_061805.flac,526.0,527.4,3515,5727,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:51
74,Data/Zenodo/HSN_001_20150708_061805.flac,531.3,532.7,3636,5878,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:26:56
75,Data/Zenodo/HSN_001_20150708_061805.flac,535.0,536.5,2666,4333,sposan,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:27:00
76,Data/Zenodo/HSN_001_20150708_061805.flac,544.0,548.3,2424,3606,sposan,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:27:09
77,Data/Zenodo/HSN_001_20150708_061805.flac,551.0,554.2,2181,3727,sposan,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:27:16
78,Data/Zenodo/HSN_001_20150708_061805.flac,71.7,75.1,5677,6934,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:19:16
79,Data/Zenodo/HSN_001_20150708_061805.flac,581.7,582.0,5133,7104,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:27:46
80,Data/Zenodo/HSN_001_20150708_061805.flac,583.2,583.5,5065,7206,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:27:48
81,Data/Zenodo/HSN_002_20150708_065805.flac,23.0,26.6,3559,4550,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:58:28
82,Data/Zenodo/HSN_002_20150708_065805.flac,39.0,39.1,3610,4372,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:58:44
83,Data/Zenodo/HSN_002_20150708_065805.flac,48.1,50.7,3533,4500,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:58:53
84,Data/Zenodo/HSN_002_20150708_065805.flac,52.9,53.1,3584,4347,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:58:57
85,Data/Zenodo/HSN_002_20150708_065805.flac,57.4,58.5,3178,5745,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:02
86,Data/Zenodo/HSN_002_20150708_065805.flac,63.7,65.4,3000,6000,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:08
87,Data/Zenodo/HSN_002_20150708_065805.flac,66.4,68.5,3737,4703,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:11
88,Data/Zenodo/HSN_002_20150708_065805.flac,70.2,71.5,2898,5898,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:15
89,Data/Zenodo/HSN_002_20150708_065805.flac,76.1,77.8,2771,6000,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:21
90,Data/Zenodo/HSN_002_20150708_065805.flac,83.0,84.8,2745,6127,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:28
91,Data/Zenodo/HSN_002_20150708_065805.flac,89.7,90.0,3203,4372,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:34
92,Data/Zenodo/HSN_002_20150708_065805.flac,94.9,96.1,3178,5516,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:39
93,Data/Zenodo/HSN_002_20150708_065805.flac,99.4,101.0,2720,5974,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:44
94,Data/Zenodo/HSN_002_20150708_065805.flac,105.2,106.9,2974,6178,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:50
95,Data/Zenodo/HSN_002_20150708_065805.flac,111.1,112.5,2898,6127,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:56
96,Data/Zenodo/HSN_002_20150708_065805.flac,112.5,116.2,3178,7398,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 06:59:57
97,Data/Zenodo/HSN_002_20150708_065805.flac,117.1,118.6,2771,6406,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:02
98,Data/Zenodo/HSN_002_20150708_065805.flac,123.2,124.8,3076,6000,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:08
99,Data/Zenodo/HSN_002_20150708_065805.flac,122.5,122.8,5364,6839,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:07
100,Data/Zenodo/HSN_002_20150708_065805.flac,122.0,122.2,5516,6788,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:07
101,Data/Zenodo/HSN_002_20150708_065805.flac,128.7,130.3,3178,5949,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:13
102,Data/Zenodo/HSN_002_20150708_065805.flac,130.3,136.1,3050,6864,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:15
103,Data/Zenodo/HSN_002_20150708_065805.flac,136.2,137.4,3152,6305,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:21
104,Data/Zenodo/HSN_002_20150708_065805.flac,140.3,142.3,3076,5898,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:25
105,Data/Zenodo/HSN_002_20150708_065805.flac,146.3,148.3,2771,5618,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:31
106,Data/Zenodo/HSN_002_20150708_065805.flac,144.8,145.8,3330,4322,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:29
107,Data/Zenodo/HSN_002_20150708_065805.flac,142.6,144.7,4957,5898,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:27
108,Data/Zenodo/HSN_002_20150708_065805.flac,149.6,150.9,2720,5822,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:34
109,Data/Zenodo/HSN_002_20150708_065805.flac,152.8,154.9,2822,5771,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:37
110,Data/Zenodo/HSN_002_20150708_065805.flac,151.3,152.8,3406,6101,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:36
111,Data/Zenodo/HSN_002_20150708_065805.flac,159.4,161.6,2796,6178,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:44
112,Data/Zenodo/HSN_002_20150708_065805.flac,162.1,162.3,5872,7296,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:47
113,Data/Zenodo/HSN_002_20150708_065805.flac,165.7,167.8,2822,6178,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:50
114,Data/Zenodo/HSN_002_20150708_065805.flac,167.8,172.7,3076,6076,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:52
115,Data/Zenodo/HSN_002_20150708_065805.flac,172.8,174.9,3203,6025,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:00:57
116,Data/Zenodo/HSN_002_20150708_065805.flac,180.3,182.1,2847,5949,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:01:05
117,Data/Zenodo/HSN_002_20150708_065805.flac,183.7,188.2,2644,5822,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:01:08
118,Data/Zenodo/HSN_002_20150708_065805.flac,189.3,190.7,2872,6000,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:01:14
119,Data/Zenodo/HSN_002_20150708_065805.flac,194.3,196.0,2974,6050,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:01:19
120,Data/Zenodo/HSN_002_20150708_065805.flac,196.0,200.7,3305,5872,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:01:21
121,Data/Zenodo/HSN_002_20150708_065805.flac,201.3,203.4,2847,6127,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:01:26
122,Data/Zenodo/HSN_002_20150708_065805.flac,206.7,207.0,5186,6559,amepip,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:01:31
123,Data/Zenodo/HSN_002_20150708_065805.flac,207.9,209.9,2898,6127,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:01:32
124,Data/Zenodo/HSN_002_20150708_065805.flac,218.9,220.3,3076,6000,whcspa,,,37.0,-118.5,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525805,2023-08-31 07:01:43
