id,filepath,start_time,end_time,low_freq,high_freq,ebird_code,call_type,sex,lat,long,microphone,license,source,local_time
46,Data/Powdermill/Recording_1_Segment_05.WAV,6.439159227,7.618704592,2192.1,5557.4,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:06
47,Data/Powdermill/Recording_1_Segment_05.WAV,7.311886434,8.927795402000001,1142.4,9447.6,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:07
48,Data/Powdermill/Recording_1_Segment_05.WAV,11.028473970999999,12.780746566,1142.4,4106.3,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:11
49,Data/Powdermill/Recording_1_Segment_05.WAV,11.089837603,12.003473898,2439.1,5711.8,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:11
50,Data/Powdermill/Recording_1_Segment_05.WAV,14.530395167,16.228122312,1142.4,10428.0,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:14
51,Data/Powdermill/Recording_1_Segment_05.WAV,17.762213105,18.934940289,2161.2,5433.9,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:17
52,Data/Powdermill/Recording_1_Segment_05.WAV,19.139485728,20.912212867,1204.1,5958.8,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:19
53,Data/Powdermill/Recording_1_Segment_05.WAV,21.613978897,21.982160686999997,2809.6,4446.0,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:21
54,Data/Powdermill/Recording_1_Segment_05.WAV,23.413978761,25.050342273000002,1204.1,10528.3,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:23
55,Data/Powdermill/Recording_1_Segment_05.WAV,26.799058753,28.571785891999998,1080.6,7749.5,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:26
56,Data/Powdermill/Recording_1_Segment_05.WAV,29.676331263,31.237694781,2192.1,5804.4,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:29
57,Data/Powdermill/Recording_1_Segment_05.WAV,30.97178571,32.983149195,1327.6,5680.9,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:30
58,Data/Powdermill/Recording_1_Segment_05.WAV,35.126854063,35.856399462,2500.8,4847.3,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:35
59,Data/Powdermill/Recording_1_Segment_05.WAV,35.429184128,37.236002174,1173.2,7008.5,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:35
60,Data/Powdermill/Recording_1_Segment_05.WAV,39.15894204,40.665760108,1111.5,4538.6,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:39
61,Data/Powdermill/Recording_1_Segment_05.WAV,42.179396356999995,43.079396288999995,2284.7,3674.1,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:42
62,Data/Powdermill/Recording_1_Segment_05.WAV,44.399965457,46.084056239,1111.5,4538.6,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:44
63,Data/Powdermill/Recording_1_Segment_05.WAV,47.993147003000004,49.490152322,988.0,4538.6,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:47
64,Data/Powdermill/Recording_1_Segment_05.WAV,49.549114581000005,49.745655447,2555.2,4353.2,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:49
65,Data/Powdermill/Recording_1_Segment_05.WAV,51.545881188,53.044446716,1239.8,9632.9,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:51
66,Data/Powdermill/Recording_1_Segment_05.WAV,53.354060952,53.858606368000004,2933.1,4446.0,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:53
67,Data/Powdermill/Recording_1_Segment_05.WAV,55.399515342,57.199515206,1327.6,6730.7,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:55
68,Data/Powdermill/Recording_1_Segment_05.WAV,58.87746653399999,60.568375498,1173.2,7842.2,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:57:58
69,Data/Powdermill/Recording_1_Segment_05.WAV,62.77746624,63.316102563,2439.1,3705.0,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:02
70,Data/Powdermill/Recording_1_Segment_05.WAV,64.561205747,65.229387515,1111.5,4415.1,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:04
71,Data/Powdermill/Recording_1_Segment_05.WAV,65.815751107,66.429387424,3056.6,4816.4,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:05
72,Data/Powdermill/Recording_1_Segment_05.WAV,66.736205583,67.17938736800001,1420.2,8891.9,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:06
73,Data/Powdermill/Recording_1_Segment_05.WAV,67.82029641,69.218023577,1426.8,6977.7,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:07
74,Data/Powdermill/Recording_1_Segment_05.WAV,71.834047193,74.063592479,1420.2,4847.3,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:11
75,Data/Powdermill/Recording_1_Segment_05.WAV,76.034725603,76.621089195,2809.6,4754.7,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:16
76,Data/Powdermill/Recording_1_Segment_05.WAV,76.764271002,77.596089121,1420.2,7749.5,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:16
77,Data/Powdermill/Recording_1_Segment_05.WAV,78.277907251,78.857452662,1574.6,8397.9,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:18
78,Data/Powdermill/Recording_1_Segment_05.WAV,79.873361676,80.40517981800001,1512.9,7842.2,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:19
79,Data/Powdermill/Recording_1_Segment_05.WAV,80.786997971,81.277907025,2747.8,4353.3,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:20
80,Data/Powdermill/Recording_1_Segment_05.WAV,81.91454071300001,82.500904305,1914.2,7718.7,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:21
81,Data/Powdermill/Recording_1_Segment_05.WAV,83.530449682,84.171358724,1852.5,6730.7,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:23
82,Data/Powdermill/Recording_1_Segment_05.WAV,84.355449619,85.241813189,2531.7,4816.4,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:24
83,Data/Powdermill/Recording_1_Segment_05.WAV,86.580972801,86.921881866,2778.7,6638.1,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:26
84,Data/Powdermill/Recording_1_Segment_05.WAV,88.783245362,89.342336229,1945.1,6051.4,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:28
85,Data/Powdermill/Recording_1_Segment_05.WAV,91.02642701100001,91.66733605299999,1914.2,5680.9,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:31
86,Data/Powdermill/Recording_1_Segment_05.WAV,92.11589739700001,92.627260995,2655.2,4662.1,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:32
87,Data/Powdermill/Recording_1_Segment_05.WAV,92.65453372,93.206806406,1945.1,5773.6,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:32
88,Data/Powdermill/Recording_1_Segment_05.WAV,94.256806326,94.76135174299999,1945.1,5248.7,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:34
89,Data/Powdermill/Recording_1_Segment_05.WAV,96.01399234799999,96.85944682899999,2223.0,3674.1,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:36
90,Data/Powdermill/Recording_1_Segment_05.WAV,96.05192483,97.054283245,0.0,1041.0,wiltur,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:36
91,Data/Powdermill/Recording_1_Segment_05.WAV,98.81459295100001,99.76399206399999,1437.3,3234.0,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:38
92,Data/Powdermill/Recording_1_Segment_05.WAV,101.26183394600001,101.773197544,2747.8,4446.0,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:41
93,Data/Powdermill/Recording_1_Segment_05.WAV,101.725470275,103.07547017200001,1636.4,5680.9,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:41
94,Data/Powdermill/Recording_1_Segment_05.WAV,104.62319732799999,105.49473814299999,1296.7,3690.8,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:44
95,Data/Powdermill/Recording_1_Segment_05.WAV,105.09182936799999,105.96643622,2744.4,4542.5,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:45
96,Data/Powdermill/Recording_1_Segment_05.WAV,107.909986194,109.60089515700001,1327.6,4600.3,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:47
97,Data/Powdermill/Recording_1_Segment_05.WAV,108.86541398899999,109.19953346,2555.2,4353.2,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:48
98,Data/Powdermill/Recording_1_Segment_05.WAV,111.019076868,112.17134950799999,1543.7,4631.2,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:51
99,Data/Powdermill/Recording_1_Segment_05.WAV,111.53625092799999,111.78192701,2460.5,4353.2,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:51
100,Data/Powdermill/Recording_1_Segment_05.WAV,113.70446766799999,114.693103957,2927.5,5680.9,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:53
101,Data/Powdermill/Recording_1_Segment_05.WAV,113.72492221200001,115.184013011,1729.0,3488.8,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:53
102,Data/Powdermill/Recording_1_Segment_05.WAV,115.70219479,116.077194762,2840.5,4260.7,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:55
103,Data/Powdermill/Recording_1_Segment_05.WAV,117.65219464200001,118.79083092,1420.2,4970.8,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:57
104,Data/Powdermill/Recording_1_Segment_05.WAV,117.85791218,118.093761218,2460.5,4353.2,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:58:57
105,Data/Powdermill/Recording_1_Segment_05.WAV,120.56563489700001,120.84518033,3056.6,4291.6,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:00
106,Data/Powdermill/Recording_1_Segment_05.WAV,121.19098982700001,122.100370741,1633.3,4018.0,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:01
107,Data/Powdermill/Recording_1_Segment_05.WAV,122.195180228,123.21108924200001,2346.5,5341.3,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:02
108,Data/Powdermill/Recording_1_Segment_05.WAV,125.686089055,126.483816268,1420.2,3365.3,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:05
109,Data/Powdermill/Recording_1_Segment_05.WAV,127.50273409799999,128.273188585,2284.7,5867.4,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:07
110,Data/Powdermill/Recording_1_Segment_05.WAV,129.493643038,130.9663702,1358.5,5711.8,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:09
111,Data/Powdermill/Recording_1_Segment_05.WAV,131.18455200100001,132.80727915100002,2006.9,4909.1,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:11
112,Data/Powdermill/Recording_1_Segment_05.WAV,133.485541166,134.262813835,1512.9,4384.2,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:13
113,Data/Powdermill/Recording_1_Segment_05.WAV,133.654291153,133.817927505,2865.3,3986.4,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:13
114,Data/Powdermill/Recording_1_Segment_05.WAV,136.403722764,137.84917719999999,1821.6,5001.7,woothr,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:16
115,Data/Powdermill/Recording_1_Segment_05.WAV,136.772676424,137.686591449,2365.9,4542.5,eastow,,,40.1602,-79.2719,Soundscape (AudioMoths),Creative Commons Zero v1.0 Universal,https://zenodo.org/record/4656848,05:59:16
