id,filepath,start_time,end_time,low_freq,high_freq,ebird_code,call_type,sex,lat,long,microphone,license,source,local_time
32,Data/Zenodo/NES_001_S01_20190914_043000.flac,871.3,874.9,0,2676,compot1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 04:44:31
33,Data/Zenodo/NES_001_S01_20190914_043000.flac,902.9,905.9,0,2676,compot1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 04:45:02
34,Data/Zenodo/NES_001_S01_20190914_043000.flac,937.7,941.3,0,2676,compot1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 04:45:37
35,Data/Zenodo/NES_001_S01_20190914_043000.flac,1013.6,1016.3,0,2957,compot1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 04:46:53
36,Data/Zenodo/NES_001_S01_20190914_043000.flac,1075.2,1078.8,0,2535,compot1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 04:47:55
37,Data/Zenodo/NES_001_S01_20190914_043000.flac,1102.7,1106.2,0,2676,compot1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 04:48:22
38,Data/Zenodo/NES_001_S01_20190914_043000.flac,1136.4,1139.3,0,2676,compot1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 04:48:56
39,Data/Zenodo/NES_001_S01_20190914_043000.flac,1177.0,1180.5,0,2535,compot1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 04:49:37
40,Data/Zenodo/NES_001_S01_20190914_043000.flac,1300.1,1302.6,0,2816,compot1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 04:51:40
41,Data/Zenodo/NES_001_S01_20190914_043000.flac,1587.4,1587.8,0,5633,compot1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 04:56:27
42,Data/Zenodo/NES_002_S01_20190914_043000.flac,3035.5,3038.0,533,4400,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:20:35
43,Data/Zenodo/NES_002_S01_20190914_043000.flac,3130.4,3136.7,800,3733,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:22:10
44,Data/Zenodo/NES_002_S01_20190914_043000.flac,3152.9,3162.3,666,3866,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:22:32
45,Data/Zenodo/NES_002_S01_20190914_043000.flac,3167.1,3181.6,400,4266,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:22:47
46,Data/Zenodo/NES_002_S01_20190914_043000.flac,3188.6,3194.9,266,3866,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:23:08
47,Data/Zenodo/NES_002_S01_20190914_043000.flac,3207.7,3222.7,533,3866,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:23:27
48,Data/Zenodo/NES_002_S01_20190914_043000.flac,3224.4,3229.2,533,3733,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:23:44
49,Data/Zenodo/NES_002_S01_20190914_043000.flac,3236.7,3248.5,400,4133,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:23:56
50,Data/Zenodo/NES_002_S01_20190914_043000.flac,3254.9,3263.4,800,4133,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:24:14
51,Data/Zenodo/NES_002_S01_20190914_043000.flac,3276.5,3278.4,4800,9333,banana,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:24:36
52,Data/Zenodo/NES_002_S01_20190914_043000.flac,3277.6,3286.4,800,4266,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:24:37
53,Data/Zenodo/NES_002_S01_20190914_043000.flac,3297.2,3324.5,800,4133,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:24:57
54,Data/Zenodo/NES_002_S01_20190914_043000.flac,3332.1,3351.0,857,4285,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:25:32
55,Data/Zenodo/NES_002_S01_20190914_043000.flac,3369.1,3372.2,285,4857,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:26:09
56,Data/Zenodo/NES_002_S01_20190914_043000.flac,3384.0,3395.6,285,4000,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:26:24
57,Data/Zenodo/NES_002_S01_20190914_043000.flac,3405.7,3415.7,714,4142,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:26:45
58,Data/Zenodo/NES_002_S01_20190914_043000.flac,3420.2,3423.5,571,4285,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:27:00
59,Data/Zenodo/NES_002_S01_20190914_043000.flac,3427.0,3445.7,714,4000,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:27:07
60,Data/Zenodo/NES_002_S01_20190914_043000.flac,3452.8,3465.1,428,4285,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:27:32
61,Data/Zenodo/NES_002_S01_20190914_043000.flac,3473.8,3479.6,285,4142,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:27:53
62,Data/Zenodo/NES_002_S01_20190914_043000.flac,3506.5,3510.7,428,3428,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:28:26
63,Data/Zenodo/NES_002_S01_20190914_043000.flac,3514.5,3518.4,571,4000,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:28:34
64,Data/Zenodo/NES_002_S01_20190914_043000.flac,3522.2,3539.0,714,4000,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:28:42
65,Data/Zenodo/NES_002_S01_20190914_043000.flac,3543.2,3549.1,714,3857,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:29:03
66,Data/Zenodo/NES_002_S01_20190914_043000.flac,3554.5,3569.8,571,4285,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:29:14
67,Data/Zenodo/NES_002_S01_20190914_043000.flac,3571.2,3586.3,0,4000,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:29:31
68,Data/Zenodo/NES_002_S01_20190914_043000.flac,3588.0,3590.4,142,3285,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:29:48
69,Data/Zenodo/NES_002_S01_20190914_043000.flac,3597.2,3600.0,428,3000,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:29:57
70,Data/Zenodo/NES_003_S01_20190914_053000.flac,7.9,10.9,2941,7352,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:30:07
71,Data/Zenodo/NES_003_S01_20190914_053000.flac,17.8,40.2,980,3235,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:30:17
72,Data/Zenodo/NES_003_S01_20190914_053000.flac,51.4,60.0,686,3627,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:30:51
73,Data/Zenodo/NES_003_S01_20190914_053000.flac,33.6,34.9,3529,6470,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:30:33
74,Data/Zenodo/NES_003_S01_20190914_053000.flac,40.0,41.0,3529,6666,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:30:40
75,Data/Zenodo/NES_003_S01_20190914_053000.flac,27.4,28.4,3529,5784,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:30:27
76,Data/Zenodo/NES_003_S01_20190914_053000.flac,60.8,66.3,3235,6372,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:31:00
77,Data/Zenodo/NES_003_S01_20190914_053000.flac,72.2,73.1,3823,6960,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:31:12
78,Data/Zenodo/NES_003_S01_20190914_053000.flac,69.8,86.7,686,3431,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:31:09
79,Data/Zenodo/NES_003_S01_20190914_053000.flac,99.5,112.7,686,3529,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:31:39
80,Data/Zenodo/NES_003_S01_20190914_053000.flac,81.5,82.4,3627,6078,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:31:21
81,Data/Zenodo/NES_003_S01_20190914_053000.flac,115.8,116.8,3725,6470,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:31:55
82,Data/Zenodo/NES_003_S01_20190914_053000.flac,137.6,145.2,882,3333,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:32:17
83,Data/Zenodo/NES_003_S01_20190914_053000.flac,156.7,165.8,980,3725,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:32:36
84,Data/Zenodo/NES_003_S01_20190914_053000.flac,129.5,133.2,3529,6568,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:32:09
85,Data/Zenodo/NES_003_S01_20190914_053000.flac,121.7,122.6,3627,6568,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:32:01
86,Data/Zenodo/NES_003_S01_20190914_053000.flac,168.3,169.3,2451,7156,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:32:48
87,Data/Zenodo/NES_003_S01_20190914_053000.flac,173.1,174.4,1764,7352,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:32:53
88,Data/Zenodo/NES_003_S01_20190914_053000.flac,176.0,176.9,3823,7058,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:32:56
89,Data/Zenodo/NES_003_S01_20190914_053000.flac,179.2,180.1,2451,7745,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:32:59
90,Data/Zenodo/NES_003_S01_20190914_053000.flac,184.4,185.5,1764,7647,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:04
91,Data/Zenodo/NES_003_S01_20190914_053000.flac,176.2,179.6,1078,3333,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:32:56
92,Data/Zenodo/NES_003_S01_20190914_053000.flac,185.1,205.1,980,3725,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:05
93,Data/Zenodo/NES_003_S01_20190914_053000.flac,195.0,196.2,2549,7941,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:15
94,Data/Zenodo/NES_003_S01_20190914_053000.flac,199.9,201.0,1960,7941,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:19
95,Data/Zenodo/NES_003_S01_20190914_053000.flac,193.2,194.1,3823,6372,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:13
96,Data/Zenodo/NES_003_S01_20190914_053000.flac,202.8,203.8,3431,6274,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:22
97,Data/Zenodo/NES_003_S01_20190914_053000.flac,190.2,191.3,2451,7254,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:10
98,Data/Zenodo/NES_003_S01_20190914_053000.flac,207.4,208.6,2254,7549,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:27
99,Data/Zenodo/NES_003_S01_20190914_053000.flac,213.9,215.0,1960,7451,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:33
100,Data/Zenodo/NES_003_S01_20190914_053000.flac,219.3,220.5,2254,7352,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:39
101,Data/Zenodo/NES_003_S01_20190914_053000.flac,225.6,226.7,1960,7352,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:45
102,Data/Zenodo/NES_003_S01_20190914_053000.flac,231.3,232.6,2156,7647,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:51
103,Data/Zenodo/NES_003_S01_20190914_053000.flac,242.9,244.1,1764,7941,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:34:02
104,Data/Zenodo/NES_003_S01_20190914_053000.flac,236.5,237.8,2254,7647,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:56
105,Data/Zenodo/NES_003_S01_20190914_053000.flac,250.8,251.9,1764,7156,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:34:10
106,Data/Zenodo/NES_003_S01_20190914_053000.flac,257.8,258.9,1862,7254,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:34:17
107,Data/Zenodo/NES_003_S01_20190914_053000.flac,215.5,230.7,882,3529,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:35
108,Data/Zenodo/NES_003_S01_20190914_053000.flac,247.4,260.9,833,3872,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:34:07
109,Data/Zenodo/NES_003_S01_20190914_053000.flac,209.0,210.1,3235,6372,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:29
110,Data/Zenodo/NES_003_S01_20190914_053000.flac,215.6,216.6,3137,6372,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:35
111,Data/Zenodo/NES_003_S01_20190914_053000.flac,229.0,229.9,3725,6960,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:49
112,Data/Zenodo/NES_003_S01_20190914_053000.flac,232.7,233.8,3627,7058,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:33:52
113,Data/Zenodo/NES_003_S01_20190914_053000.flac,241.3,242.3,3333,6960,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:34:01
114,Data/Zenodo/NES_003_S01_20190914_053000.flac,259.8,260.8,3039,7058,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:34:19
115,Data/Zenodo/NES_003_S01_20190914_053000.flac,270.5,271.6,1764,7156,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:34:30
116,Data/Zenodo/NES_003_S01_20190914_053000.flac,287.5,309.6,686,3725,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:34:47
117,Data/Zenodo/NES_003_S01_20190914_053000.flac,263.7,268.3,294,1519,trsowl,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:34:23
118,Data/Zenodo/NES_003_S01_20190914_053000.flac,285.5,286.9,2156,7745,obnthr1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:34:45
119,Data/Zenodo/NES_003_S01_20190914_053000.flac,314.5,315.6,3333,6176,trokin,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:35:14
120,Data/Zenodo/NES_003_S01_20190914_053000.flac,322.7,364.1,980,4019,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:35:22
121,Data/Zenodo/NES_003_S01_20190914_053000.flac,376.7,378.9,882,3627,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:36:16
122,Data/Zenodo/NES_003_S01_20190914_053000.flac,381.4,397.7,882,3725,yebori1,,,5.59,-75.85,Soundscape,Creative Commons Attribution 4.0 International Public License,https://zenodo.org/record/7525349,2023-08-31 05:36:21
